-0.476732,0.0750922,0,0,-0.995402,0.095781
-0.587796,0.0512118,0,0,-0.993059,0.11762
-0.695248,0.0201107,0,0,-0.987083,0.160212
-0.79948,-0.0164816,0,0,-0.984273,0.176657
-0.894152,-0.0553957,0,0,-0.983088,0.183136
-0.986971,-0.0992911,0,0,-0.982195,0.187862
-1.07992,-0.137253,0,0,-0.982313,0.187247
-1.17043,-0.187151,0,0,-0.982292,0.187357
-1.26859,-0.21891,0,0,-0.982969,0.183773
-1.36409,-0.26934,0,0,-0.976596,0.215081
-1.46024,-0.31516,0,0,-0.973887,0.227033
-1.55116,-0.360935,0,0,-0.972342,0.233562
-1.64359,-0.414404,0,0,-0.972864,0.231376
-1.73312,-0.462802,0,0,-0.957957,0.286911
-1.80594,-0.533779,0,0,-0.882582,0.470159
-1.85593,-0.626796,0,0,-0.839209,0.543809
-1.89684,-0.731793,0,0,-0.820193,0.572087
-1.92728,-0.829311,0,0,-0.787554,0.616246
-1.94364,-0.931351,0,0,-0.735769,0.677233
-1.94869,-1.03569,0,0,-0.715809,0.698297
-1.95287,-1.14249,0,0,-0.71047,0.703728
-1.95515,-1.24394,0,0,-0.702298,0.711883
-1.94988,-1.34619,0,0,-0.698879,0.71524
-1.94028,-1.45892,0,0,-0.68249,0.730895
-1.93036,-1.56018,0,0,-0.664142,0.747606
-1.91767,-1.66426,0,0,-0.660106,0.751172
-1.90273,-1.76826,0,0,-0.659892,0.75136
-1.88512,-1.87632,0,0,-0.660132,0.75115
-1.87394,-1.97653,0,0,-0.661349,0.750078
-1.85722,-2.08947,0,0,-0.655116,0.755528
-1.84144,-2.19016,0,0,-0.646569,0.762855
-1.82362,-2.29897,0,0,-0.647106,0.7624
-1.80585,-2.39925,0,0,-0.646856,0.762612
-1.78506,-2.49742,0,0,-0.646851,0.762616
-1.76111,-2.59892,0,0,-0.645651,0.763632
-1.74005,-2.69737,0,0,-0.605811,0.795609
-1.6942,-2.8088,0,0,-0.505144,0.863035
-1.64161,-2.89585,0,0,-0.482476,0.875909
-1.58772,-2.98358,0,0,-0.475077,0.879944
-1.52939,-3.06754,0,0,-0.462506,0.886616
-1.46891,-3.14918,0,0,-0.458311,0.888792
-1.39023,-3.21315,0,0,-0.274729,0.961522
-1.29906,-3.26087,0,0,-0.210703,0.97755
-1.20631,-3.3028,0,0,-0.207712,0.97819
-1.11444,-3.34276,0,0,-0.188693,0.982036
-1.01715,-3.37643,0,0,-0.172535,0.985003
-0.920155,-3.40548,0,0,-0.144939,0.989441
-0.819069,-3.43484,0,0,-0.11729,0.993098
-0.711105,-3.45376,0,0,-0.0639414,0.997954
-0.609763,-3.46465,0,0,-0.0388466,0.999245
-0.503476,-3.47175,0,0,-0.0327783,0.999463
-0.400297,-3.48049,0,0,-0.0313129,0.99951
-0.298802,-3.48877,0,0,-0.0270267,0.999635
-0.18809,-3.49376,0,0,-0.0206684,0.999786
-0.0795379,-3.49712,0,0,-0.0108658,0.999941
0.0284594,-3.49803,0,0,0.00178056,0.999998
0.137062,-3.49724,0,0,0.0047744,0.999989
0.245062,-3.49641,0,0,0.00413096,0.999991
0.353065,-3.49571,0,0,0.00338676,0.999994
0.479381,-3.49456,0,0,0.00392375,0.999992
0.586172,-3.49394,0,0,0.00365239,0.999993
0.695022,-3.49334,0,0,0.00352721,0.999994
0.802101,-3.49331,0,0,0.00311007,0.999995
0.90615,-3.49237,0,0,0.00304597,0.999995
1.0134,-3.4911,0,0,0.00307005,0.999995
1.11919,-3.48912,0,0,0.00364799,0.999993
1.24646,-3.48563,0,0,0.00473621,0.999989
1.35444,-3.48504,0,0,0.00602289,0.999982
1.46093,-3.48481,0,0,0.00905135,0.999959
1.56667,-3.48444,0,0,0.0136696,0.999907
1.67615,-3.47996,0,0,0.0168565,0.999858
1.80006,-3.4746,0,0,0.0169824,0.999856
1.9068,-3.47136,0,0,0.0164404,0.999865
2.03093,-3.46771,0,0,0.0166892,0.999861
2.13624,-3.46433,0,0,0.01729,0.999851
2.2426,-3.46301,0,0,0.0163088,0.999867
2.37024,-3.46132,0,0,0.016011,0.999872
2.47785,-3.45883,0,0,0.0157398,0.999876
2.58249,-3.45496,0,0,0.0161627,0.999869
2.6916,-3.4485,0,0,0.0168375,0.999858
2.79945,-3.44499,0,0,0.0168922,0.999857
2.90793,-3.44151,0,0,0.0168952,0.999857
3.01499,-3.43335,0,0,0.0202375,0.999795
3.12106,-3.42917,0,0,0.0200164,0.9998
3.22964,-3.42528,0,0,0.0200389,0.999799
3.33828,-3.42194,0,0,0.0199484,0.999801
3.44089,-3.41679,0,0,0.019985,0.9998
3.5505,-3.41267,0,0,0.0196423,0.999807
3.6619,-3.40593,0,0,0.0206696,0.999786
3.78165,-3.40204,0,0,0.0209823,0.99978
3.88488,-3.39923,0,0,0.0205736,0.999788
3.99812,-3.39258,0,0,0.0213044,0.999773
4.09966,-3.39087,0,0,0.0215879,0.999767
4.20123,-3.38874,0,0,0.0206593,0.999787
4.30107,-3.38108,0,0,0.02078,0.999784
4.40414,-3.37975,0,0,0.0157315,0.999876
4.5124,-3.3776,0,0,0.00468091,0.999989
4.61366,-3.37685,0,0,0.00241755,0.999997
4.72021,-3.37609,0,0,0.00294386,0.999996
4.82782,-3.37535,0,0,0.0031376,0.999995
4.93301,-3.37398,0,0,0.00291536,0.999996
5.03391,-3.37267,0,0,0.00320456,0.999995
5.13734,-3.36977,0,0,0.00357799,0.999994
5.24157,-3.36536,0,0,0.00468046,0.999989
5.34183,-3.36203,0,0,0.00571001,0.999984
